round,global_loss,global_acc,global_auc
162,0.16973746539117907,0.9487150586113616,0.8842184863085292
163,0.1710002454261424,0.9488277727682597,0.8871289811519761
164,0.17299983065367094,0.9498422001803426,0.8872279331459987
165,0.16993669972178083,0.9488277727682597,0.885802574247194
166,0.17124683312346153,0.9498422001803426,0.8851756191242343
167,0.1718030097076419,0.9497294860234445,0.8879493146112257
168,0.16950473736936345,0.9490532010820559,0.8883024602993053
169,0.1701225713214512,0.9490532010820559,0.8888988699639907
170,0.17025463836019014,0.9490532010820559,0.8900689353860511
171,0.1676621561999306,0.9487150586113616,0.8894896545800854
172,0.16905092423306434,0.9488277727682597,0.8906528370458038
173,0.16931419978606893,0.9487150586113616,0.8899988696656551
174,0.1687905163469752,0.9481514878268711,0.8876373010242861
175,0.16750878386234747,0.9483769161406672,0.889449892527022
176,0.16952329607196723,0.9493913435527502,0.8904725054166839
177,0.1690883636793728,0.9489404869251578,0.8896487145762111
178,0.17064265305020176,0.9487150586113616,0.8902297951352011
179,0.16866375840368963,0.9493913435527502,0.8904170485481054
180,0.17202275965658392,0.949165915238954,0.8891727534079032
181,0.1713885894911053,0.949165915238954,0.8908899580706436
182,0.1701687892048214,0.9482642019837692,0.8894639016358776
183,0.17279153192378882,0.949165915238954,0.890415331552402
184,0.1696475352520901,0.9479260595130748,0.8869547054946564
185,0.16696735335651675,0.9477006311992786,0.891394485773416
186,0.1682828836557871,0.9480387736699729,0.8897624345413686
187,0.1704233223177674,0.9489404869251578,0.8894217451018076
188,0.17007213559822995,0.9482642019837692,0.8889899620844607
189,0.16957515277719248,0.9483769161406672,0.888811949501304
190,0.17286069872029078,0.9488277727682597,0.890376733218588
191,0.16950389833086255,0.9480387736699729,0.890290556130372
192,0.17140053176531875,0.9484896302975654,0.8875784200731438
193,0.16800255737014658,0.9483769161406672,0.8897072693859756
194,0.1715582531131132,0.9484896302975654,0.8893918317710012
195,0.16884318145783073,0.9479260595130748,0.8909678148802962
196,0.17096076163020726,0.9486023444544635,0.8913308325879162
197,0.170050179571958,0.9479260595130748,0.891259615778771
198,0.1730373816275373,0.9486023444544635,0.89057956825783
199,0.17369544021852443,0.9486023444544635,0.8909141753745338
200,0.1717752551015826,0.9478133453561768,0.8906897509134776
